om,yr,mo,dy,date,time,ts,tz,st,slat,slon,elat,elon
657758,2021,3,17,3/17/2021,10:15:00,3/17/21 10:15:00,3,TX,29.78,-95.45,29.78,-95.45
657759,2021,3,17,3/17/2021,11:20:00,3/17/21 11:20:00,3,AL,33.8535,-88.1181,33.8535,-88.1181
657760,2021,3,17,3/17/2021,12:53:00,3/17/21 12:53:00,3,OK,36.0183,-95.7689,36.0183,-95.7689
657761,2021,3,17,3/17/2021,12:55:00,3/17/21 12:55:00,3,AL,33.32,-87.9,33.32,-87.9
657762,2021,3,17,3/17/2021,13:00:00,3/17/21 13:00:00,3,OK,36.0461,-95.7511,36.0461,-95.7511
657763,2021,3,17,3/17/2021,13:42:00,3/17/21 13:42:00,3,OK,36.0849,-96.0372,36.0849,-96.0372
657764,2021,3,17,3/17/2021,14:45:00,3/17/21 14:45:00,3,MO,36.6,-94.49,36.6,-94.49
657765,2021,3,17,3/17/2021,14:54:00,3/17/21 14:54:00,3,MO,36.65,-94.44,36.65,-94.44
657766,2021,3,17,3/17/2021,14:55:00,3/17/21 14:55:00,3,MO,36.6,-94.38,36.6,-94.38
657767,2021,3,17,3/17/2021,14:57:00,3/17/21 14:57:00,3,MO,36.6669,-94.4702,36.6669,-94.4702
657768,2021,3,17,3/17/2021,14:58:00,3/17/21 14:58:00,3,MO,36.65,-94.44,36.65,-94.44
657769,2021,3,17,3/17/2021,14:59:00,3/17/21 14:59:00,3,MO,36.62,-94.41,36.62,-94.41
657770,2021,3,17,3/17/2021,15:01:00,3/17/21 15:01:00,3,MO,36.65,-94.44,36.65,-94.44
657771,2021,3,17,3/17/2021,15:10:00,3/17/21 15:10:00,3,AR,36.1704,-94.1868,36.1704,-94.1868
657772,2021,3,17,3/17/2021,15:23:00,3/17/21 15:23:00,3,MO,36.76,-94.26,36.76,-94.26
657773,2021,3,17,3/17/2021,16:01:00,3/17/21 16:01:00,3,AR,36.4895,-93.9321,36.4895,-93.9321
657774,2021,3,17,3/17/2021,16:05:00,3/17/21 16:05:00,3,AR,36.4892,-93.9319,36.4892,-93.9319
657775,2021,3,17,3/17/2021,16:05:00,3/17/21 16:05:00,3,MO,36.78,-94.19,36.78,-94.19
657776,2021,3,17,3/17/2021,16:06:00,3/17/21 16:06:00,3,MS,34.0474,-88.9405,34.0474,-88.9405
657777,2021,3,17,3/17/2021,16:08:00,3/17/21 16:08:00,3,MS,33.58,-91.08,33.58,-91.08
657778,2021,3,17,3/17/2021,16:10:00,3/17/21 16:10:00,3,MS,34.28,-88.83,34.28,-88.83
657779,2021,3,17,3/17/2021,16:10:00,3/17/21 16:10:00,3,MS,34.1991,-88.9305,34.1991,-88.9305
657780,2021,3,17,3/17/2021,16:13:00,3/17/21 16:13:00,3,GA,32.1089,-84.3215,32.1089,-84.3215
657781,2021,3,17,3/17/2021,16:16:00,3/17/21 16:16:00,3,AR,36.43,-94.23,36.43,-94.23
657782,2021,3,17,3/17/2021,16:18:00,3/17/21 16:18:00,3,MO,36.52,-93.94,36.52,-93.94
657783,2021,3,17,3/17/2021,16:21:00,3/17/21 16:21:00,3,MO,36.66,-93.84,36.66,-93.84
657784,2021,3,17,3/17/2021,16:23:00,3/17/21 16:23:00,3,MS,34.32,-88.88,34.32,-88.88
657785,2021,3,17,3/17/2021,16:25:00,3/17/21 16:25:00,3,MS,34.3466,-88.842,34.3466,-88.842
657786,2021,3,17,3/17/2021,16:25:00,3/17/21 16:25:00,3,MS,34.32,-88.82,34.32,-88.82
657787,2021,3,17,3/17/2021,16:30:00,3/17/21 16:30:00,3,MO,36.57,-93.82,36.57,-93.82
657788,2021,3,17,3/17/2021,16:34:00,3/17/21 16:34:00,3,MO,36.59,-93.83,36.59,-93.83
657789,2021,3,17,3/17/2021,16:36:00,3/17/21 16:36:00,3,MO,36.84,-93.87,36.84,-93.87
657790,2021,3,17,3/17/2021,16:42:00,3/17/21 16:42:00,3,MO,36.91,-93.92,36.91,-93.92
657791,2021,3,17,3/17/2021,16:43:00,3/17/21 16:43:00,3,MO,37.08,-94.02,37.08,-94.02
657792,2021,3,17,3/17/2021,16:52:00,3/17/21 16:52:00,3,MO,36.59,-93.83,36.59,-93.83
657793,2021,3,17,3/17/2021,17:04:00,3/17/21 17:04:00,3,MO,37.11,-93.82,37.11,-93.82
657794,2021,3,17,3/17/2021,17:06:00,3/17/21 17:06:00,3,MO,37.08,-93.82,37.08,-93.82
657795,2021,3,17,3/17/2021,17:06:00,3/17/21 17:06:00,3,MO,37.09,-93.81,37.09,-93.81
657796,2021,3,17,3/17/2021,17:16:00,3/17/21 17:16:00,3,MO,37.1,-93.81,37.1,-93.81
657797,2021,3,17,3/17/2021,17:25:00,3/17/21 17:25:00,3,AR,35.7835,-90.6035,35.7835,-90.6035
657798,2021,3,17,3/17/2021,17:27:00,3/17/21 17:27:00,3,MO,36.84,-93.63,36.84,-93.63
657799,2021,3,17,3/17/2021,17:56:00,3/17/21 17:56:00,3,MO,37.04,-93.4,37.04,-93.4
657800,2021,3,17,3/17/2021,17:58:00,3/17/21 17:58:00,3,MO,37.04,-93.31,37.04,-93.31
657801,2021,3,17,3/17/2021,18:00:00,3/17/21 18:00:00,3,MO,36.92,-93.28,36.92,-93.28
657802,2021,3,17,3/17/2021,18:10:00,3/17/21 18:10:00,3,MO,37.02,-93.2,37.02,-93.2
657803,2021,3,17,3/17/2021,18:10:00,3/17/21 18:10:00,3,MO,37.02,-93.23,37.02,-93.23
657804,2021,3,17,3/17/2021,18:30:00,3/17/21 18:30:00,3,MO,37.17,-93.12,37.17,-93.12
657805,2021,3,17,3/17/2021,18:58:00,3/17/21 18:58:00,3,MO,37.15,-92.77,37.15,-92.77
657806,2021,3,17,3/17/2021,19:35:00,3/17/21 19:35:00,3,MO,37.33,-92.61,37.33,-92.61
657807,2021,3,18,3/18/2021,13:20:00,3/18/21 13:20:00,3,WV,38.01,-82.51,38.01,-82.51
657808,2021,3,18,3/18/2021,13:55:00,3/18/21 13:55:00,3,KY,37.5922,-82.6682,37.5922,-82.6682
657809,2021,3,18,3/18/2021,14:19:00,3/18/21 14:19:00,3,KY,37.7238,-82.3683,37.7238,-82.3683
657810,2021,3,18,3/18/2021,14:25:00,3/18/21 14:25:00,3,TN,36.45,-83.57,36.45,-83.57
657811,2021,3,18,3/18/2021,14:26:00,3/18/21 14:26:00,3,WV,37.8,-82.27,37.8,-82.27
657812,2021,3,18,3/18/2021,14:27:00,3/18/21 14:27:00,3,WV,37.74,-82.33,37.74,-82.33
657813,2021,3,18,3/18/2021,14:43:00,3/18/21 14:43:00,3,WV,37.8,-82.28,37.8,-82.28
657814,2021,3,18,3/18/2021,14:48:00,3/18/21 14:48:00,3,WV,37.78,-82.16,37.78,-82.16
657815,2021,3,18,3/18/2021,15:04:00,3/18/21 15:04:00,3,OH,38.77,-82.35,38.77,-82.35
657816,2021,3,18,3/18/2021,15:28:00,3/18/21 15:28:00,3,NC,36.19,-81.87,36.19,-81.87
657817,2021,3,18,3/18/2021,15:40:00,3/18/21 15:40:00,3,OH,38.82,-82.19,38.82,-82.19
657818,2021,3,18,3/18/2021,15:40:00,3/18/21 15:40:00,3,NC,36.27,-81.77,36.27,-81.77
657819,2021,3,18,3/18/2021,15:51:00,3/18/21 15:51:00,3,WV,39.52,-80.39,39.52,-80.39
657820,2021,3,18,3/18/2021,15:59:00,3/18/21 15:59:00,3,VA,36.72,-77.2,36.72,-77.2
657821,2021,3,18,3/18/2021,16:00:00,3/18/21 16:00:00,3,WV,39.46,-80.22,39.46,-80.22
657822,2021,3,18,3/18/2021,16:00:00,3/18/21 16:00:00,3,WV,37.66,-81.6,37.66,-81.6
657823,2021,3,18,3/18/2021,16:03:00,3/18/21 16:03:00,3,VA,37.03,-76.61,37.03,-76.61
657824,2021,3,18,3/18/2021,16:07:00,3/18/21 16:07:00,3,WV,38.4,-82.32,38.4,-82.32
657825,2021,3,18,3/18/2021,16:09:00,3/18/21 16:09:00,3,VA,37.08,-76.45,37.08,-76.45
657826,2021,3,18,3/18/2021,16:15:00,3/18/21 16:15:00,3,VA,37.11,-76.42,37.11,-76.42
657827,2021,3,18,3/18/2021,16:17:00,3/18/21 16:17:00,3,VA,37.09,-76.42,37.09,-76.42
657828,2021,3,18,3/18/2021,16:18:00,3/18/21 16:18:00,3,VA,37.11,-76.43,37.11,-76.43
657829,2021,3,18,3/18/2021,16:20:00,3/18/21 16:20:00,3,WV,37.65,-81.46,37.65,-81.46
657830,2021,3,18,3/18/2021,16:22:00,3/18/21 16:22:00,3,VA,37.08,-76.37,37.08,-76.37
657831,2021,3,18,3/18/2021,16:25:00,3/18/21 16:25:00,3,VA,37.07,-76.32,37.07,-76.32
657832,2021,3,18,3/18/2021,16:30:00,3/18/21 16:30:00,3,WV,37.67,-81.37,37.67,-81.37
657833,2021,3,18,3/18/2021,16:45:00,3/18/21 16:45:00,3,WV,37.71,-81.25,37.71,-81.25
657834,2021,3,18,3/18/2021,16:52:00,3/18/21 16:52:00,3,VA,37.0601,-81.5292,37.0601,-81.5292
657835,2021,3,18,3/18/2021,16:52:00,3/18/21 16:52:00,3,VA,37.0799,-81.5408,37.0799,-81.5408
657836,2021,3,18,3/18/2021,17:30:00,3/18/21 17:30:00,3,WV,37.6634,-80.973,37.6634,-80.973
657837,2021,3,18,3/18/2021,17:40:00,3/18/21 17:40:00,3,SC,34.6502,-80.389,34.6502,-80.389
657838,2021,3,18,3/18/2021,17:51:00,3/18/21 17:51:00,3,SC,34.7,-80.28,34.7,-80.28
657839,2021,3,18,3/18/2021,18:30:00,3/18/21 18:30:00,3,WV,37.5855,-80.5469,37.5855,-80.5469
657840,2021,3,22,3/22/2021,12:55:00,3/22/21 12:55:00,3,NM,33.37,-104.53,33.37,-104.53
657841,2021,3,22,3/22/2021,13:13:00,3/22/21 13:13:00,3,TX,33.67,-101.25,33.67,-101.25
657842,2021,3,22,3/22/2021,14:10:00,3/22/21 14:10:00,3,TX,33.9965,-100.6143,33.9965,-100.6143
657843,2021,3,22,3/22/2021,17:40:00,3/22/21 17:40:00,3,TX,31.13,-98.75,31.13,-98.75
657844,2021,3,22,3/22/2021,17:43:00,3/22/21 17:43:00,3,TX,31.14,-98.72,31.14,-98.72
657845,2021,3,22,3/22/2021,18:30:00,3/22/21 18:30:00,3,TX,31.3,-98.17,31.3,-98.17
657846,2021,3,22,3/22/2021,18:45:00,3/22/21 18:45:00,3,TX,31.29,-98.06,31.29,-98.06
657847,2021,3,22,3/22/2021,20:19:00,3/22/21 20:19:00,3,TX,30.78,-98.39,30.78,-98.39
657848,2021,3,22,3/22/2021,20:24:00,3/22/21 20:24:00,3,TX,30.8,-98.38,30.8,-98.38
657849,2021,3,22,3/22/2021,20:25:00,3/22/21 20:25:00,3,TX,30.82,-98.36,30.82,-98.36
657850,2021,3,22,3/22/2021,20:25:00,3/22/21 20:25:00,3,TX,30.83,-98.26,30.83,-98.26
657851,2021,3,22,3/22/2021,20:30:00,3/22/21 20:30:00,3,TX,30.81,-98.25,30.81,-98.25
657852,2021,3,22,3/22/2021,20:35:00,3/22/21 20:35:00,3,TX,31.74,-97.56,31.74,-97.56
657853,2021,3,22,3/22/2021,20:36:00,3/22/21 20:36:00,3,TX,32.84,-96.81,32.84,-96.81
657854,2021,3,22,3/22/2021,20:37:00,3/22/21 20:37:00,3,TX,30.83,-98.26,30.83,-98.26
657855,2021,3,22,3/22/2021,21:03:00,3/22/21 21:03:00,3,TX,32.8478,-96.6178,32.8478,-96.6178
657856,2021,3,22,3/22/2021,21:05:00,3/22/21 21:05:00,3,TX,30.74,-98.05,30.74,-98.05
657857,2021,3,22,3/22/2021,21:10:00,3/22/21 21:10:00,3,TX,32.93,-96.53,32.93,-96.53
657858,2021,3,22,3/22/2021,21:18:00,3/22/21 21:18:00,3,TX,31.84,-97.09,31.84,-97.09
657859,2021,3,22,3/22/2021,21:24:00,3/22/21 21:24:00,3,TX,33.07,-96.23,33.07,-96.23
657860,2021,3,22,3/22/2021,21:50:00,3/22/21 21:50:00,3,TX,30.73,-97.58,30.73,-97.58
657861,2021,3,22,3/22/2021,22:14:00,3/22/21 22:14:00,3,TX,30.24,-97.92,30.24,-97.92
657862,2021,3,22,3/22/2021,22:47:00,3/22/21 22:47:00,3,TX,30.1,-99.16,30.1,-99.16
657863,2021,3,22,3/22/2021,22:50:00,3/22/21 22:50:00,3,TX,29.74,-99.76,29.74,-99.76
657864,2021,3,22,3/22/2021,22:55:00,3/22/21 22:55:00,3,TX,29.77,-99.7,29.77,-99.7
657865,2021,3,22,3/22/2021,23:56:00,3/22/21 23:56:00,3,TX,29.95,-98.42,29.95,-98.42
657866,2021,3,23,3/23/2021,0:04:00,3/23/21 0:04:00,3,TX,29.79,-98.71,29.79,-98.71
657867,2021,3,23,3/23/2021,0:05:00,3/23/21 0:05:00,3,TX,29.9,-98.3,29.9,-98.3
657868,2021,3,23,3/23/2021,0:07:00,3/23/21 0:07:00,3,TX,29.79,-98.75,29.79,-98.75
657869,2021,3,23,3/23/2021,0:29:00,3/23/21 0:29:00,3,TX,29.79,-98.07,29.79,-98.07
657870,2021,3,23,3/23/2021,0:30:00,3/23/21 0:30:00,3,TX,29.78,-98.06,29.78,-98.06
657871,2021,3,23,3/23/2021,0:31:00,3/23/21 0:31:00,3,TX,29.9,-98,29.9,-98
657872,2021,3,23,3/23/2021,0:34:00,3/23/21 0:34:00,3,TX,29.89,-97.94,29.89,-97.94
657873,2021,3,23,3/23/2021,0:44:00,3/23/21 0:44:00,3,TX,29.43,-98.75,29.43,-98.75
657874,2021,3,23,3/23/2021,0:47:00,3/23/21 0:47:00,3,TX,29.39,-98.71,29.39,-98.71
657875,2021,3,23,3/23/2021,0:52:00,3/23/21 0:52:00,3,TX,29.86,-97.86,29.86,-97.86
657876,2021,3,23,3/23/2021,0:55:00,3/23/21 0:55:00,3,TX,29.78,-97.79,29.78,-97.79
657877,2021,3,23,3/23/2021,2:02:00,3/23/21 2:02:00,3,TX,29.57,-97.17,29.57,-97.17
657878,2021,3,24,3/24/2021,14:10:00,3/24/21 14:10:00,3,MS,31.09,-91.07,31.09,-91.07
657879,2021,3,24,3/24/2021,15:25:00,3/24/21 15:25:00,3,TX,31.36,-98.96,31.36,-98.96
657880,2021,3,24,3/24/2021,16:27:00,3/24/21 16:27:00,3,TX,31.4539,-98.5778,31.4539,-98.5778
657881,2021,3,24,3/24/2021,16:30:00,3/24/21 16:30:00,3,TX,32.5349,-96.6589,32.5349,-96.6589
657882,2021,3,24,3/24/2021,16:34:00,3/24/21 16:34:00,3,TX,32.3573,-96.1453,32.3573,-96.1453
657883,2021,3,24,3/24/2021,16:50:00,3/24/21 16:50:00,3,TX,32.48,-96.09,32.48,-96.09
657884,2021,3,24,3/24/2021,16:57:00,3/24/21 16:57:00,3,TX,32.71,-96.57,32.71,-96.57
657885,2021,3,24,3/24/2021,17:04:00,3/24/21 17:04:00,3,TX,32.55,-96.03,32.55,-96.03
657886,2021,3,24,3/24/2021,17:07:00,3/24/21 17:07:00,3,TX,32.64,-96.46,32.64,-96.46
657887,2021,3,24,3/24/2021,17:10:00,3/24/21 17:10:00,3,TX,32.57,-96.06,32.57,-96.06
657888,2021,3,24,3/24/2021,17:25:00,3/24/21 17:25:00,3,TX,32.6341,-95.8774,32.6341,-95.8774
657889,2021,3,24,3/24/2021,17:38:00,3/24/21 17:38:00,3,TX,31.7,-98.13,31.7,-98.13
657890,2021,3,24,3/24/2021,18:20:00,3/24/21 18:20:00,3,TX,32.93,-95.5753,32.93,-95.5753
657891,2021,3,24,3/24/2021,18:28:00,3/24/21 18:28:00,3,TX,33.1753,-95.2278,33.1753,-95.2278
657892,2021,3,24,3/24/2021,18:29:00,3/24/21 18:29:00,3,TX,32.98,-95.59,32.98,-95.59
657893,2021,3,24,3/24/2021,18:55:00,3/24/21 18:55:00,3,TX,31.9,-97.65,31.9,-97.65
657894,2021,3,24,3/24/2021,19:40:00,3/24/21 19:40:00,3,TX,33.1,-98.25,33.1,-98.25
657895,2021,3,24,3/24/2021,19:45:00,3/24/21 19:45:00,3,TX,33.21,-98.19,33.21,-98.19
657896,2021,3,24,3/24/2021,19:52:00,3/24/21 19:52:00,3,TX,32.91,-97.36,32.91,-97.36
657897,2021,3,24,3/24/2021,19:55:00,3/24/21 19:55:00,3,TX,32.93,-97.35,32.93,-97.35
657898,2021,3,24,3/24/2021,19:55:00,3/24/21 19:55:00,3,TX,32.9234,-97.3739,32.9234,-97.3739
657899,2021,3,24,3/24/2021,19:56:00,3/24/21 19:56:00,3,TX,32.96,-97.34,32.96,-97.34
657900,2021,3,24,3/24/2021,19:57:00,3/24/21 19:57:00,3,TX,32.92,-97.34,32.92,-97.34
657901,2021,3,24,3/24/2021,20:00:00,3/24/21 20:00:00,3,TX,32.93,-97.36,32.93,-97.36
657902,2021,3,24,3/24/2021,20:02:00,3/24/21 20:02:00,3,TX,32.97,-97.32,32.97,-97.32
657903,2021,3,24,3/24/2021,20:02:00,3/24/21 20:02:00,3,TX,32.96,-97.31,32.96,-97.31
657904,2021,3,24,3/24/2021,20:08:00,3/24/21 20:08:00,3,LA,30.83,-91.21,30.83,-91.21
657905,2021,3,24,3/24/2021,20:09:00,3/24/21 20:09:00,3,TX,32.98,-97.28,32.98,-97.28
657906,2021,3,24,3/24/2021,20:09:00,3/24/21 20:09:00,3,TX,32.97,-97.24,32.97,-97.24
657907,2021,3,24,3/24/2021,20:12:00,3/24/21 20:12:00,3,TX,33,-97.26,33,-97.26
657908,2021,3,24,3/24/2021,20:17:00,3/24/21 20:17:00,3,TX,33.05,-97.27,33.05,-97.27
657909,2021,3,24,3/24/2021,20:17:00,3/24/21 20:17:00,3,TX,33.02,-97.27,33.02,-97.27
657910,2021,3,24,3/24/2021,20:20:00,3/24/21 20:20:00,3,TX,33.0542,-97.2031,33.0542,-97.2031
657911,2021,3,24,3/24/2021,20:22:00,3/24/21 20:22:00,3,TX,33.53,-97.57,33.53,-97.57
657912,2021,3,24,3/24/2021,20:36:00,3/24/21 20:36:00,3,TX,33.02,-97.19,33.02,-97.19
657913,2021,3,24,3/24/2021,20:40:00,3/24/21 20:40:00,3,AR,33.788,-94.3899,33.788,-94.3899
657914,2021,3,24,3/24/2021,20:42:00,3/24/21 20:42:00,3,AR,33.7234,-94.3967,33.7234,-94.3967
657915,2021,3,24,3/24/2021,20:42:00,3/24/21 20:42:00,3,AR,33.8344,-94.344,33.8344,-94.344
657916,2021,3,24,3/24/2021,20:45:00,3/24/21 20:45:00,3,TX,33.11,-97.12,33.11,-97.12
657917,2021,3,24,3/24/2021,21:08:00,3/24/21 21:08:00,3,TX,30.78,-99.77,30.78,-99.77
657918,2021,3,24,3/24/2021,21:08:00,3/24/21 21:08:00,3,TX,33.16,-96.94,33.16,-96.94
657919,2021,3,24,3/24/2021,21:23:00,3/24/21 21:23:00,3,TX,33.22,-96.88,33.22,-96.88
657920,2021,3,24,3/24/2021,21:30:00,3/24/21 21:30:00,3,AR,34.121,-94.0166,34.121,-94.0166
657921,2021,3,24,3/24/2021,21:30:00,3/24/21 21:30:00,3,TX,30.53,-99.84,30.53,-99.84
657922,2021,3,24,3/24/2021,21:35:00,3/24/21 21:35:00,3,TX,30.45,-99.81,30.45,-99.81
657923,2021,3,24,3/24/2021,21:37:00,3/24/21 21:37:00,3,TX,33.21,-96.77,33.21,-96.77
657924,2021,3,24,3/24/2021,21:38:00,3/24/21 21:38:00,3,TX,30.49,-99.77,30.49,-99.77
657925,2021,3,24,3/24/2021,21:49:00,3/24/21 21:49:00,3,TX,30.43,-99.67,30.43,-99.67
657926,2021,3,24,3/24/2021,22:00:00,3/24/21 22:00:00,3,TX,33.2,-96.64,33.2,-96.64
657927,2021,3,24,3/24/2021,22:08:00,3/24/21 22:08:00,3,TX,32.5,-96.34,32.5,-96.34
657928,2021,3,24,3/24/2021,22:29:00,3/24/21 22:29:00,3,TX,32.56,-96.31,32.56,-96.31
657929,2021,3,24,3/24/2021,22:42:00,3/24/21 22:42:00,3,TX,32.56,-96.21,32.56,-96.21
657930,2021,3,24,3/24/2021,22:58:00,3/24/21 22:58:00,3,TX,29.45,-100.96,29.45,-100.96
657931,2021,3,24,3/24/2021,23:11:00,3/24/21 23:11:00,3,TX,29.41,-100.9,29.41,-100.9
657932,2021,3,24,3/24/2021,23:20:00,3/24/21 23:20:00,3,AR,34.2,-92.7,34.2,-92.7
657933,2021,3,24,3/24/2021,23:20:00,3/24/21 23:20:00,3,AR,34.2,-92.79,34.2,-92.79
657934,2021,3,24,3/24/2021,23:42:00,3/24/21 23:42:00,3,TX,30.59,-98.7,30.59,-98.7
657935,2021,3,24,3/24/2021,23:50:00,3/24/21 23:50:00,3,TX,29.73,-100.04,29.73,-100.04
657936,2021,3,25,3/25/2021,0:23:00,3/25/21 0:23:00,3,TX,29.73,-99.76,29.73,-99.76
657937,2021,3,25,3/25/2021,0:27:00,3/25/21 0:27:00,3,TX,29.72,-99.76,29.72,-99.76
657938,2021,3,25,3/25/2021,0:29:00,3/25/21 0:29:00,3,TX,31.66,-97.33,31.66,-97.33
657939,2021,3,25,3/25/2021,0:30:00,3/25/21 0:30:00,3,TX,29.73,-99.76,29.73,-99.76
657940,2021,3,25,3/25/2021,0:45:00,3/25/21 0:45:00,3,TX,29.73,-99.76,29.73,-99.76
657941,2021,3,25,3/25/2021,3:08:00,3/25/21 3:08:00,3,TX,30.18,-97.84,30.18,-97.84
657942,2021,3,25,3/25/2021,3:11:00,3/25/21 3:11:00,3,TX,30.22,-97.77,30.22,-97.77
657943,2021,3,25,3/25/2021,3:15:00,3/25/21 3:15:00,3,TX,30.26,-97.75,30.26,-97.75
657944,2021,3,25,3/25/2021,3:17:00,3/25/21 3:17:00,3,TX,30.28,-97.74,30.28,-97.74
657945,2021,3,25,3/25/2021,3:17:00,3/25/21 3:17:00,3,TX,30.2953,-97.7369,30.2953,-97.7369
657946,2021,3,25,3/25/2021,3:20:00,3/25/21 3:20:00,3,TX,30.3,-97.75,30.3,-97.75
657947,2021,3,25,3/25/2021,3:21:00,3/25/21 3:21:00,3,TX,30.32,-97.69,30.32,-97.69
657948,2021,3,25,3/25/2021,3:21:00,3/25/21 3:21:00,3,TX,30.35,-97.65,30.35,-97.65
657949,2021,3,25,3/25/2021,3:23:00,3/25/21 3:23:00,3,TX,30.31,-97.71,30.31,-97.71
657950,2021,3,25,3/25/2021,3:27:00,3/25/21 3:27:00,3,TX,30.33,-97.66,30.33,-97.66
657951,2021,3,25,3/25/2021,3:28:00,3/25/21 3:28:00,3,TX,30.3759,-97.632,30.3759,-97.632
657952,2021,3,25,3/25/2021,3:32:00,3/25/21 3:32:00,3,TX,30.33,-97.7,30.33,-97.7
657953,2021,3,25,3/25/2021,4:08:00,3/25/21 4:08:00,3,TX,30.66,-97.01,30.66,-97.01
657954,2021,3,25,3/25/2021,8:25:00,3/25/21 8:25:00,3,AL,34.4,-86.02,34.4,-86.02
657955,2021,3,25,3/25/2021,10:24:00,3/25/21 10:24:00,3,AL,33.92,-85.47,33.92,-85.47
657956,2021,3,25,3/25/2021,10:35:00,3/25/21 10:35:00,3,GA,33.986,-85.2544,33.986,-85.2544
657957,2021,3,25,3/25/2021,10:48:00,3/25/21 10:48:00,3,AL,33.64,-86.81,33.64,-86.81
657958,2021,3,25,3/25/2021,10:59:00,3/25/21 10:59:00,3,AL,33.68,-86.68,33.68,-86.68
657959,2021,3,25,3/25/2021,11:15:00,3/25/21 11:15:00,3,GA,34.05,-84.65,34.05,-84.65
657960,2021,3,25,3/25/2021,11:45:00,3/25/21 11:45:00,3,MS,32.5,-89.5,32.5,-89.5
657961,2021,3,25,3/25/2021,11:53:00,3/25/21 11:53:00,3,MS,32.6,-89.46,32.678,-89.3526
657962,2021,3,25,3/25/2021,14:36:00,3/25/21 14:36:00,3,SC,34.52,-82,34.52,-82
657963,2021,3,25,3/25/2021,14:40:00,3/25/21 14:40:00,3,TN,35.6307,-85.8822,35.6307,-85.8822
657964,2021,3,25,3/25/2021,14:40:00,3/25/21 14:40:00,3,MS,31.6,-89.87,31.6,-89.87
657965,2021,3,25,3/25/2021,14:48:00,3/25/21 14:48:00,3,MS,31.67,-89.74,31.67,-89.74
657966,2021,3,25,3/25/2021,15:00:00,3/25/21 15:00:00,3,MS,31.92,-89.81,31.92,-89.81
657967,2021,3,25,3/25/2021,15:10:00,3/25/21 15:10:00,3,TN,35.87,-87.1,35.87,-87.1
657968,2021,3,25,3/25/2021,15:10:00,3/25/21 15:10:00,3,SC,34.61,-81.5,34.61,-81.5
657969,2021,3,25,3/25/2021,15:15:00,3/25/21 15:15:00,3,TN,35.9255,-86.9272,35.9255,-86.9272
657970,2021,3,25,3/25/2021,15:20:00,3/25/21 15:20:00,3,TN,35.9996,-86.8857,35.9996,-86.8857
657971,2021,3,25,3/25/2021,15:28:00,3/25/21 15:28:00,3,TN,36.1059,-86.8139,36.1059,-86.8139
657972,2021,3,25,3/25/2021,15:28:00,3/25/21 15:28:00,3,SC,34.55,-81.25,34.55,-81.25
657973,2021,3,25,3/25/2021,15:29:00,3/25/21 15:29:00,3,TN,36.1177,-86.8012,36.1177,-86.8012
657974,2021,3,25,3/25/2021,15:30:00,3/25/21 15:30:00,3,TN,36.07,-86.85,36.07,-86.85
657975,2021,3,25,3/25/2021,15:33:00,3/25/21 15:33:00,3,SC,34.56,-81.15,34.56,-81.15
657976,2021,3,25,3/25/2021,15:36:00,3/25/21 15:36:00,3,TN,36.2321,-86.7511,36.2321,-86.7511
657977,2021,3,25,3/25/2021,15:42:00,3/25/21 15:42:00,3,TN,36.32,-86.72,36.32,-86.72
657978,2021,3,25,3/25/2021,15:51:00,3/25/21 15:51:00,3,TN,36.45,-86.53,36.45,-86.53
657979,2021,3,25,3/25/2021,15:52:00,3/25/21 15:52:00,3,TN,36.4942,-86.593,36.4942,-86.593
657980,2021,3,25,3/25/2021,15:57:00,3/25/21 15:57:00,3,TN,36.58,-86.52,36.58,-86.52
657981,2021,3,25,3/25/2021,16:02:00,3/25/21 16:02:00,3,SC,34.58,-80.81,34.58,-80.81
657982,2021,3,25,3/25/2021,17:05:00,3/25/21 17:05:00,3,MS,31.974,-88.718,31.974,-88.718
657983,2021,3,25,3/25/2021,17:18:00,3/25/21 17:18:00,3,KY,37.83,-85.63,37.83,-85.63
657984,2021,3,25,3/25/2021,17:20:00,3/25/21 17:20:00,3,KY,37.9,-85.56,37.9,-85.56
657985,2021,3,25,3/25/2021,17:22:00,3/25/21 17:22:00,3,TN,35.37,-88.6,35.37,-88.6
657986,2021,3,25,3/25/2021,17:30:00,3/25/21 17:30:00,3,TN,35.1397,-88.5742,35.1397,-88.5742
657987,2021,3,25,3/25/2021,17:38:00,3/25/21 17:38:00,3,KY,38.1331,-85.3978,38.1331,-85.3978
657988,2021,3,25,3/25/2021,17:40:00,3/25/21 17:40:00,3,TN,35.17,-88.43,35.17,-88.43
657989,2021,3,25,3/25/2021,17:44:00,3/25/21 17:44:00,3,IN,38.1,-87.58,38.1,-87.58
657990,2021,3,25,3/25/2021,17:45:00,3/25/21 17:45:00,3,KY,38.22,-85.34,38.22,-85.34
657991,2021,3,25,3/25/2021,17:50:00,3/25/21 17:50:00,3,KY,38.2,-85.35,38.2,-85.35
657992,2021,3,25,3/25/2021,17:53:00,3/25/21 17:53:00,3,TN,35.23,-88.25,35.23,-88.25
657993,2021,3,25,3/25/2021,18:18:00,3/25/21 18:18:00,3,KY,38.66,-84.95,38.66,-84.95
657994,2021,3,25,3/25/2021,18:40:00,3/25/21 18:40:00,3,IN,39.05,-86.81,39.05,-86.81
657995,2021,3,25,3/25/2021,18:48:00,3/25/21 18:48:00,3,IN,39.19,-86.78,39.19,-86.78
